区域,所属产品,模块,场景名称,场景等级,接口名称,涉及接口
国内,运营管理工作台,商品管理,商品管理,P1,getList,/productattribute/productAttributeGroupSetting/list
国内,运营管理工作台,商品管理,商品管理,P2,toggleShow,/productattribute/productAttributeGroupSetting/toggleShow/{attributeGroupId}
国内,运营管理工作台,商品管理,商品管理,P2,属性组智能推荐开关编辑保存,/productattribute/update/smartRecommend
国内,运营管理工作台,商品管理,商品管理,P0,保存属性组智能推荐规则配置,/productattribute/smartRecommend/config/save
国内,运营管理工作台,商品管理,商品管理,P1,查询属性组智能推荐规则配置,/productattribute/smartRecommend/config/info
国内,运营管理工作台,商品管理,商品管理,P2,updateSortIndex,/productattribute/update/sortIndex
国内,运营管理工作台,商品管理,商品管理,P1,属性组「管店上下架」开关编辑保存,/productattribute/update/shopAttrStatusAllowed
国内,运营管理工作台,商品管理,商品管理,P1,分页查询商品分类,productcategory/list
国内,运营管理工作台,商品管理,商品管理,P1,查询全部商品分类,productcategory/query
国内,运营管理工作台,商品管理,商品管理,P1,按类型查询商品分类,productcategory/queryByType/{productType}
国内,运营管理工作台,商品管理,商品管理,P1,获取商品分类,productcategory/get/{productCategoryId}
国内,运营管理工作台,商品管理,商品管理,P0,新增商品分类,productcategory/save
国内,运营管理工作台,商品管理,商品管理,P2,更新商品分类,productcategory/update
国内,运营管理工作台,商品管理,商品管理,P2,删除商品分类,productcategory/delete/{productCategoryId}
国内,运营管理工作台,商品管理,商品管理,P1,分页查询杯型,productcup/list
国内,运营管理工作台,商品管理,商品管理,P1,查询所有杯型,productcup/query
国内,运营管理工作台,商品管理,商品管理,P0,新增杯型,productcup/save
国内,运营管理工作台,商品管理,商品管理,P2,删除杯型,productcup/delete/{attributeId}
国内,运营管理工作台,商品管理,商品管理,P1,商品标签,productinfo/productMark
国内,运营管理工作台,商品管理,商品管理,P1,分页查询商品,productinfo/list
国内,运营管理工作台,商品管理,商品管理,P1,搜索商品,productinfo/search
国内,运营管理工作台,商品管理,商品管理,P1,搜索商品-按杯型展开,productinfo/listProductCups
国内,运营管理工作台,商品管理,商品管理,P1,获取商品信息,productinfo/get/{productId}
国内,运营管理工作台,商品管理,商品管理,P0,新增商品,productinfo/save
国内,运营管理工作台,商品管理,商品管理,P1,更新商品,productinfo/update
国内,运营管理工作台,商品管理,商品管理,P1,删除商品,productinfo/delete/{productId}
国内,运营管理工作台,商品管理,商品管理,P1,启售,productinfo/enable/{productId}
国内,运营管理工作台,商品管理,商品管理,P1,禁售,productinfo/disable/{productId}
国内,运营管理工作台,商品管理,商品管理,P0,batchSaveValidTime,productinfo/save-valid-time
国内,运营管理工作台,商品管理,商品管理,P1,changeCategory,productinfo/category/change
国内,运营管理工作台,商品管理,商品管理,P1,listProductOfCategory,productinfo/category/product-list
国内,运营管理工作台,商品管理,商品管理,P1,updateSort,productinfo/sort/update
国内,运营管理工作台,商品管理,商品管理,P1,queryAttrRelatedProduct,productinfo/attr/related-product/list
国内,运营管理工作台,商品管理,商品管理,P0,bindAttr,productinfo/attr/bind
国内,运营管理工作台,商品管理,商品管理,P0,unbindAttr,productinfo/attr/unbind
国内,运营管理工作台,商品管理,商品管理,P0,saveThirdPlatformDefaultRaiseConfig,productinfo/third-platform/default-raise-config/save
国内,运营管理工作台,商品管理,商品管理,P1,getThirdPlatformDefaultRaiseConfig,productinfo/third-platform/default-raise-config/get
国内,运营管理工作台,商品管理,商品管理,P0,saveThirdPlatformRaiseConfig,productinfo/third-platform/product-raise-config/save
国内,运营管理工作台,商品管理,商品管理,P1,getThirdPlatformRaiseConfig,productinfo/third-platform/product-raise-config/get/{productId}
国内,运营管理工作台,商品管理,商品管理,P1,listResearchProductChangeNotice,productinfo/research-product/change-notice-list
国内,运营管理工作台,商品管理,商品管理,P1,queryResearchRelatedProductPage,productinfo/research-product/related-product/list
国内,运营管理工作台,商品管理,商品管理,P1,queryResearchRelatedProduct,productinfo/research-product/related-product/list/no-page
国内,运营管理工作台,商品管理,商品管理,P1,queryMealCategoryRelatedProducts,productinfo/mealcategory/related-product/list
国内,运营管理工作台,商品管理,商品管理,P0,bindMealCategory,productinfo/mealcategory/bind
国内,运营管理工作台,商品管理,商品管理,P0,unbindMealCategory,productinfo/mealcategory/unbind
国内,运营管理工作台,商品管理,商品管理,P1,exportData,productinfo/exportdata
国内,运营管理工作台,商品管理,商品管理,P1,productImgSync,productinfo/img/sync
国内,运营管理工作台,商品管理,商品管理,P0,savePackageFeeConfig,productinfo/save/packageFeeConfig
国内,运营管理工作台,商品管理,商品管理,P1,getPackageFeeConfig,productinfo/packageFeeConfig
国内,运营管理工作台,商品管理,商品管理,P1,batchUpdateImage,productinfo/image/batch-update-bg-image
国内,运营管理工作台,商品管理,商品管理,P1,pagePublishRecord,productinfo/publish/page
国内,运营管理工作台,商品管理,商品管理,P1,publishRecordDetail,productinfo/publish/detail
国内,运营管理工作台,商品管理,商品管理,P0,cancelPublish,productinfo/publish/cancel
国内,运营管理工作台,商品管理,商品管理,P0,一级物料信息添加,productMaterial/save
国内,运营管理工作台,商品管理,商品管理,P1,一级物料启用禁用,productMaterial/updateStatus/{id}
国内,运营管理工作台,商品管理,商品管理,P2,importData,productMaterial/import
国内,运营管理工作台,商品管理,商品管理,P2,原始物料修改损耗率,productMaterial/updateLossRate
国内,运营管理工作台,商品管理,商品管理,P2,物料信息修改(一级物料、半成品),productMaterial/update
国内,运营管理工作台,商品管理,商品管理,P1,分页查询物料列表信息,productMaterial/queryPage
国内,运营管理工作台,商品管理,商品管理,P1,查询物料信息详情（materialType：物料类型：1一级、2原始3、半成品  id：物料id ）,productMaterial/queryDetail/{materialType}/{id}
国内,运营管理工作台,商品管理,商品管理,P1,分页查询物料历史记录,productMaterial/queryHistory
国内,运营管理工作台,商品管理,商品管理,P1,查询物料历史详情（materialType：物料类型：1一级、2原始3、半成品  id：物料历史id ）,productMaterial/queryHistoryDetail/{materialType}/{id}
国内,运营管理工作台,商品管理,商品管理,P1,物料信息查询-用于物料穿梭框,productMaterial/queryMaterials
国内,运营管理工作台,商品管理,商品管理,P1,物料信息分页查询,productMaterial/v2/queryMaterials
国内,运营管理工作台,商品管理,商品管理,P0,saveEntity,/product/mealcategory/save
国内,运营管理工作台,商品管理,商品管理,P2,updateEntity,/product/mealcategory/update
国内,运营管理工作台,商品管理,商品管理,P2,deleteEntity,/product/mealcategory/delete/{categoryId}
国内,运营管理工作台,商品管理,商品管理,P1,pageList,/product/mealcategory/list
国内,运营管理工作台,商品管理,商品管理,P1,search,/product/mealcategory/search
国内,运营管理工作台,商品管理,商品管理,P0,savePackBagConfig,/oss/product/module/config/pack-bag/hk/save
国内,运营管理工作台,商品管理,商品管理,P1,getPackBagConfig,/oss/product/module/config/pack-bag/hk/get
国内,运营管理工作台,分类管理,分类管理,P1,分页查询价格组,pricecategory/list
国内,运营管理工作台,分类管理,分类管理,P1,获取价格组,pricecategory/get/{priceCategoryId}
国内,运营管理工作台,分类管理,分类管理,P0,新增价格组,pricecategory/save
国内,运营管理工作台,分类管理,分类管理,P2,更新价格组,pricecategory/update
国内,运营管理工作台,分类管理,分类管理,P1,updateBasicInfo,pricecategory/basicinfo/update
国内,运营管理工作台,分类管理,分类管理,P2,删除价格组,pricecategory/delete/{priceCategoryId}
国内,运营管理工作台,分类管理,分类管理,P1,getShopPriceCategory,pricecategory/get/forshop
国内,运营管理工作台,分类管理,分类管理,P1,queryRelatedPriceCategoryPage,pricecategory/product/related-price-category/list
国内,运营管理工作台,分类管理,分类管理,P0,productBindPriceCategory,pricecategory/product/bind
国内,运营管理工作台,分类管理,分类管理,P0,productUnbindPriceCategory,pricecategory/product/unbind
国内,运营管理工作台,分类管理,分类管理,P1,查询价格组的下拉列表,pricecategory/label-list
国内,运营管理工作台,商品管理,商品管理,P0,保存商品配方（修改添加）,productRecipe/save
国内,运营管理工作台,商品管理,商品管理,P1,分页查询商品配方列表,productRecipe/queryPage
国内,运营管理工作台,商品管理,商品管理,P1,查询商品配方详情,productRecipe/queryDetail
国内,运营管理工作台,商品管理,商品管理,P1,分页查询商品配方历史记录,productRecipe/queryHistoryPage
国内,运营管理工作台,商品管理,商品管理,P1,查询商品配方历史详情,productRecipe/queryHistoryDetail
国内,运营管理工作台,商品管理,商品管理,P1,查询商品属性,productRecipe/queryProductAttr/{productId}
国内,运营管理工作台,商品管理,商品管理,P1,分页查询商品销售分组,salecategory/list
国内,运营管理工作台,商品管理,商品管理,P1,获取商品销售分组,salecategory/get/{saleCategoryId}
国内,运营管理工作台,商品管理,商品管理,P0,新增商品销售分组,salecategory/save
国内,运营管理工作台,商品管理,商品管理,P2,更新商品销售分组,salecategory/update
国内,运营管理工作台,商品管理,商品管理,P2,删除商品销售分组,salecategory/delete/{saleCategoryId}
国内,运营管理工作台,商品管理,商品管理,P1,查询销售分组关联的商品,salecategory/related-product/list
国内,运营管理工作台,商品管理,商品管理,P0,销售分组关联商品,salecategory/product/bind
国内,运营管理工作台,商品管理,商品管理,P0,销售分组取消关联商品,salecategory/product/unbind
国内,运营管理工作台,商品管理,商品管理,P2,销售分组置顶商品,salecategory/product/topping
国内,运营管理工作台,商品管理,商品管理,P0,保存,/product/sell-limit-time/save
国内,运营管理工作台,商品管理,商品管理,P1,查询,/product/sell-limit-time/select
国内,运营管理工作台,商品管理,商品管理,P2,手动触发限定时间跳过商品还原,/product/sell-limit-time/manualResetSellLimitTimeSkip
国内,运营管理工作台,商品管理,商品管理,P2,tempClearRedis,/product/sell-limit-time/tempClearRedis
国内,运营管理工作台,商品管理,商品管理,P1,分页查询商品规格,productspec/list
国内,运营管理工作台,商品管理,商品管理,P1,查询所有商品属性,productspec/query
国内,运营管理工作台,商品管理,商品管理,P1,查询一级商品规格,productspec/listParent
国内,运营管理工作台,商品管理,商品管理,P1,查询二级级商品规格,productspec/listChild/{parentId}
国内,运营管理工作台,商品管理,商品管理,P0,新增商品规格,productspec/save
国内,运营管理工作台,商品管理,商品管理,P0,新增一级商品规格,productspec/saveParent
国内,运营管理工作台,商品管理,商品管理,P0,新增二级商品规格,productspec/saveSubclass
国内,运营管理工作台,商品管理,商品管理,P2,删除商品规格,productspec/delete/{attributeId}
国内,运营管理工作台,商品管理,商品管理,P1,updateSaleStatus,productspec/update/salestatus
国内,运营管理工作台,商品管理,商品管理,P1,searchSpecValues,productspec/values/search
国内,运营管理工作台,商品管理,商品管理,P2,removeFromAllProduct,productspec/remove-from-allproduct
国内,运营管理工作台,商品管理,商品管理,P2,将规格添加到多个商品,productspec/add-to-products
国内,运营管理工作台,商品管理,商品管理,P2,updateSortIndex,productspec/update/sortIndex
国内,运营管理工作台,商品管理,商品管理,P2,updateSideDishFlag,productspec/update/sideDishFlag
国内,运营管理工作台,商品管理,商品管理,P2,二级规格加价小料标识编辑保存,productspec/update/priceToppings
国内,运营管理工作台,商品管理,商品管理,P0,saveTag,/tag/producttag/save
国内,运营管理工作台,商品管理,商品管理,P2,updateTag,/tag/producttag/update
国内,运营管理工作台,商品管理,商品管理,P1,getTag,/tag/producttag/get/{productTagId}
国内,运营管理工作台,商品管理,商品管理,P1,list,/tag/producttag/list
国内,运营管理工作台,商品管理,商品管理,P1,selectList,/tag/producttag/select/list
国内,运营管理工作台,商品管理,商品管理,P2,delete,/tag/producttag/delete/{productTagId}
国内,运营管理工作台,商品管理,商品管理,P1,queryRelatedProductList,/tag/producttag/product/related-product/list
国内,运营管理工作台,商品管理,商品管理,P0,bindProduct,/tag/producttag/product/bind
国内,运营管理工作台,商品管理,商品管理,P0,unbindProduct,/tag/producttag/product/unbind
国内,运营管理工作台,商品管理,商品管理,P0,saveProductTaxNo,/oss/product/taxno/save
国内,运营管理工作台,商品管理,商品管理,P2,updateProductTaxNo,/oss/product/taxno/update
国内,运营管理工作台,商品管理,商品管理,P1,queryProductTaxNoPage,/oss/product/taxno/page
国内,运营管理工作台,商品管理,商品管理,P0,saveTemplate,/oss/product/template/save
国内,运营管理工作台,商品管理,商品管理,P0,batchSaveTemplate,/oss/product/template/batch-save
国内,运营管理工作台,商品管理,商品管理,P1,getTemplateDetail,/oss/product/template/detail
国内,运营管理工作台,商品管理,商品管理,P1,queryRelatedShop,/oss/product/template/related-shop/list
国内,运营管理工作台,商品管理,商品管理,P0,bindShop,/oss/product/template/related-shop/bind
国内,运营管理工作台,商品管理,商品管理,P0,unbindShop,/oss/product/template/related-shop/unbind
国内,运营管理工作台,门店管理,门店管理,P0,新增门店区域与食亨组织映射,/oss/shop/shiheng/org-rel/save
国内,运营管理工作台,门店管理,门店管理,P2,修改门店区域与食亨组织映射,/oss/shop/shiheng/org-rel/update
国内,运营管理工作台,门店管理,门店管理,P1,分页查询门店区域与食亨组织映射列表,/oss/shop/shiheng/org-rel/list
国内,运营管理工作台,门店管理,门店管理,P1,分页查询食亨建店记录,/oss/shop/shiheng/shop-rel/list
国内,运营管理工作台,门店管理,门店管理,P2,导入门店信息触发食亨建店,/oss/shop/shiheng/shop-rel/import
国内,运营管理工作台,门店管理,门店管理,P1,门店接单设置-查询,shopconfig/order/query
国内,运营管理工作台,门店管理,门店管理,P1,根据接单设置ID查询门店接单设置,shopconfig/order/get/{shopOrderConfId}
国内,运营管理工作台,门店管理,门店管理,P0,门店接单设置-保存,shopconfig/order/save
国内,运营管理工作台,门店管理,门店管理,P1,门店接单设置-查询,shopconfig/order/list
国内,运营管理工作台,门店管理,门店管理,P2,门店接单设置-编辑,shopconfig/order/update
国内,运营管理工作台,门店管理,门店管理,P2,删除门店接单设置,shopconfig/order/delete/{shopOrderConfId}
国内,运营管理工作台,门店管理,门店管理,P0,bindShop,shopconfig/order/bind
国内,运营管理工作台,门店管理,门店管理,P0,unbindShop,shopconfig/order/unbind
国内,运营管理工作台,门店管理,门店管理,P1,relatedShop,shopconfig/order/related-shop/list
国内,运营管理工作台,门店管理,门店管理,P1,分页查询门店用户,shop/employee/list
国内,运营管理工作台,门店管理,门店管理,P0,新增门店用户,shop/employee/save
国内,运营管理工作台,门店管理,门店管理,P2,更新门店用户,shop/employee/update
国内,运营管理工作台,门店管理,门店管理,P2,删除门店用户,shop/employee/delete/{id}
国内,运营管理工作台,门店管理,门店管理,P1,获取门店用户,shop/employee/get/{id}
国内,运营管理工作台,门店管理,门店管理,P1,门店员工,shop/employee/listByShop/{shopId}
国内,运营管理工作台,门店管理,门店管理,P0,save,/shopinfo/exposeSetting/save
国内,运营管理工作台,门店管理,门店管理,P0,saveBatch,/shopinfo/exposeSetting/saveBatch
国内,运营管理工作台,门店管理,门店管理,P1,page,/shopinfo/exposeSetting/page
国内,运营管理工作台,门店管理,门店管理,P1,updateStatus,/shopinfo/exposeSetting/updateStatus
国内,运营管理工作台,门店管理,门店管理,P1,delete,/shopinfo/exposeSetting/delete
国内,运营管理工作台,门店管理,门店管理,P0,save,/shopinfo/icc/save
国内,运营管理工作台,门店管理,门店管理,P1,update,/shopinfo/icc/update
国内,运营管理工作台,门店管理,门店管理,P1,queryPage,/shopinfo/icc/list
国内,运营管理工作台,门店管理,门店管理,P1,changeStatus,/shopinfo/icc/status/change
国内,运营管理工作台,门店管理,门店管理,P1,batchChangeStatus,/shopinfo/icc/status/batch-change
国内,运营管理工作台,门店管理,门店管理,P1,batchUpdateBgImg,/shopinfo/icc/bg-img/batch-change
国内,运营管理工作台,门店管理,门店管理,P1,delete,/shopinfo/icc/delete/{id}
国内,运营管理工作台,门店管理,门店管理,P1,importData,/shopinfo/icc/import
国内,运营管理工作台,门店管理,门店管理,P0,groupCodeConfig,/shopinfo/icc/groupCode/save
国内,运营管理工作台,门店管理,门店管理,P1,groupCodeConfigDetail,/shopinfo/icc/groupCode/detail
国内,运营管理工作台,门店管理,门店管理,P1,分页查询门店,shopinfo/list
国内,运营管理工作台,门店管理,门店管理,P1,分页查询门店-带权限过滤,shopinfo/listByOrgId
国内,运营管理工作台,门店管理,门店管理,P1,查询门店数量,shopinfo/count
国内,运营管理工作台,门店管理,门店管理,P1,查询门店单杯制作时间,shopinfo/querySingleCupPrepTime
国内,运营管理工作台,门店管理,门店管理,P0,新增门店,shopinfo/save
国内,运营管理工作台,门店管理,门店管理,P1,更新门店,shopinfo/update
国内,运营管理工作台,门店管理,门店管理,P1,更新规范门店名称,shopinfo/update/standardShopName
国内,运营管理工作台,门店管理,门店管理,P1,门店繁忙置休,shopinfo/busy/{shopId}
国内,运营管理工作台,门店管理,门店管理,P1,门店正常营业,shopinfo/normal/{shopId}
国内,运营管理工作台,门店管理,门店管理,P1,开通预约单,shopinfo/preBooking/{shopId}
国内,运营管理工作台,门店管理,门店管理,P1,关闭预约单,shopinfo/unPreBooking/{shopId}
国内,运营管理工作台,门店管理,门店管理,P1,删除门店,shopinfo/delete/{shopId}
国内,运营管理工作台,门店管理,门店管理,P1,获取门店信息,shopinfo/get/{shopId}
国内,运营管理工作台,门店管理,门店管理,P0,保存外卖配置,shopinfo/saveDelivery
国内,运营管理工作台,门店管理,门店管理,P1,按门店编码查门店信息,shopinfo/getShopByCodes
国内,运营管理工作台,门店管理,门店管理,P1,按门店编码查门店信息-带权限过滤,shopinfo/getShopByCodesAndOrgId
国内,运营管理工作台,门店管理,门店管理,P1,门店导出,shopinfo/export
国内,运营管理工作台,门店管理,门店管理,P1,按门店编码查门店信息,shopinfo/getShopAndDelivery/{shopCode}
国内,运营管理工作台,门店管理,门店管理,P1,批量设置门店外卖配置,shopinfo/batchSetDelivery
国内,运营管理工作台,门店管理,门店管理,P1,推送单个门店信息到腾讯地图,shopinfo/pushShopInfoToTencentMap
国内,运营管理工作台,门店管理,门店管理,P1,推送未推送成功的门店到腾讯地图,shopinfo/pushFailedShopToTencentMap
国内,运营管理工作台,门店管理,门店管理,P1,getShopMenuTypeItems,shopinfo/menu-type/items
国内,运营管理工作台,门店管理,门店管理,P1,按门店编码查门店三方外卖配置信息,shopinfo/getShopThirdDelivery/{shopCode}
国内,运营管理工作台,门店管理,门店管理,P1,dealOldShopInfoData,shopinfo/deal/oldShopInfo
国内,运营管理工作台,门店管理,门店管理,P1,分页查询白名单门店,shopinfo/license/white/list
国内,运营管理工作台,门店管理,门店管理,P1,设置白名单门店,shopinfo/license/white/setting
国内,运营管理工作台,门店管理,门店管理,P1,batchSetPreBooking,shopinfo/batchSetPreBooking
国内,运营管理工作台,门店管理,门店管理,P1,查询置休子门店展示状态,shopinfo/restingSubShop/displayStatus
国内,运营管理工作台,门店管理,门店管理,P1,更新置休子门店展示状态,shopinfo/update/restingSubShop/displayStatus
国内,运营管理工作台,门店管理,门店管理,P0,保存门店开票适用/不适用规则及门店绑定（bizType 由请求体传入）,oss/shop/invoicing/save
国内,运营管理工作台,门店管理,门店管理,P1,按 bizType 查询门店开票规则与门店绑定详情,oss/shop/invoicing/info
国内,运营管理工作台,门店管理,门店管理,P1,分页查询出餐时间配置,shop/meal-time/config/list
国内,运营管理工作台,门店管理,门店管理,P0,保存出餐时间配置,shop/meal-time/config/save
国内,运营管理工作台,门店管理,门店管理,P2,修改出餐时间配置,shop/meal-time/config/update
国内,运营管理工作台,门店管理,门店管理,P2,删除出餐时间配置,shop/meal-time/config/delete/{id}
国内,运营管理工作台,门店管理,门店管理,P1,获取出餐时间配置,shop/meal-time/config/get/{id}
国内,运营管理工作台,门店管理,门店管理,P0,保存通用配置,shop/meal-time/config/commonConfig/save
国内,运营管理工作台,门店管理,门店管理,P0,保存单店单杯计算时间配置,shop/meal-time/config/singleShopSingleCupConfig/save
国内,运营管理工作台,点餐页,点餐页,P2,更新门店菜单,/shop/menu/update
国内,运营管理工作台,点餐页,点餐页,P1,获取门店菜单-oss,/shop/menugetMenu
国内,运营管理工作台,点餐页,点餐页,P1,获取门店菜单-app,/shop/menu/get/{shopId}
国内,运营管理工作台,点餐页,点餐页,P1,queryShopMenuChangeRecords,/shop/menu/change/record/query
国内,运营管理工作台,点餐页,点餐页,P2,switchCustomPerm,/shop/menu/custom/perm/switch
国内,运营管理工作台,点餐页,点餐页,P2,closeAllCustomSort,/shop/menu/custom/sort/close-all
国内,运营管理工作台,点餐页,点餐页,P2,updateMode,/oss/shop/menu/manage/mode/update
国内,运营管理工作台,点餐页,点餐页,P2,batchUpdateMode,/oss/shop/menu/manage/mode/batch-update
国内,运营管理工作台,点餐页,点餐页,P1,queryShopMenuPage,/oss/shop/menu/manage/page
国内,运营管理工作台,点餐页,点餐页,P1,queryPublishPage,/oss/shop/menu/manage/mode/publish/page
国内,运营管理工作台,点餐页,点餐页,P1,getPublishDetail,/oss/shop/menu/manage/mode/publish/info
国内,运营管理工作台,点餐页,点餐页,P0,cancelPublish,/oss/shop/menu/manage/mode/publish/cancel
国内,运营管理工作台,门店管理,门店管理,P0,新增门店公告模板,shop/notice-temp/save
国内,运营管理工作台,门店管理,门店管理,P2,修改门店公告模板,shop/notice-temp/update
国内,运营管理工作台,门店管理,门店管理,P1,查询公告模板详情,shop/notice-temp/get/{noticeTempId}
国内,运营管理工作台,门店管理,门店管理,P1,查询门店公告模板列表,shop/notice-temp/list
国内,运营管理工作台,门店管理,门店管理,P1,relatedShop,shop/notice-temp/related-shop/list
国内,运营管理工作台,门店管理,门店管理,P0,bindShop,shop/notice-temp/bind
国内,运营管理工作台,门店管理,门店管理,P0,unbindShop,shop/notice-temp/unbind
国内,运营管理工作台,门店管理,门店管理,P2,delete,shop/notice-temp/delete/{noticeTempId}
国内,运营管理工作台,门店管理,门店管理,P2,dealOldShopNoticeTemp,shop/notice-temp/deal/oldShopNotice
国内,运营管理工作台,门店管理,门店管理,P1,查询门店公告模板列表,shop/notice-temp/v2/list
国内,运营管理工作台,门店管理,门店管理,P2,修改排序,shop/notice-temp/v2/soss/sort
国内,运营管理工作台,门店管理,门店管理,P0,分页查询,shoppayconfig/list
国内,运营管理工作台,门店管理,门店管理,P0,新增支付绑定,shoppayconfig/save
国内,运营管理工作台,门店管理,门店管理,P0,更新绑定,shoppayconfig/update
国内,运营管理工作台,门店管理,门店管理,P0,删除绑定,shoppayconfig/delete/{payConfigId}
国内,运营管理工作台,门店管理,门店管理,P0,获取门店支付配置表,shoppayconfig/get/{payConfigId}
国内,运营管理工作台,门店管理,门店管理,P0,支付绑定导入,shoppayconfig/import
国内,运营管理工作台,门店管理,门店管理,P0,新增门店机构,shop-pay-org/save
国内,运营管理工作台,门店管理,门店管理,P0,更新门店机构,shop-pay-org/update
国内,运营管理工作台,门店管理,门店管理,P0,删除门店机构,shop-pay-org/delete/{payOrgId}
国内,运营管理工作台,门店管理,门店管理,P0,列表查询查询,shop-pay-org/list
国内,运营管理工作台,门店管理,门店管理,P0,根据条件查询全部数据,shop-pay-org/selectByCondition
国内,运营管理工作台,门店管理,门店管理,P0,获取门店机构,shop-pay-org/get/{payOrgId}
国内,运营管理工作台,门店管理,门店管理,P2,operate,/shop/product/third/operate
国内,运营管理工作台,门店管理,门店管理,P1,queryThirdStatus,/shop/product/third/status/query
国内,运营管理工作台,门店管理,门店管理,P1,分页查询门店状态变更记录,shop-status/list
国内,运营管理工作台,门店管理,门店管理,P0,createExposeSetting,/oss/shop/tag/expose-setting/create
国内,运营管理工作台,门店管理,门店管理,P2,updateExposeSetting,/oss/shop/tag/expose-setting/update
国内,运营管理工作台,门店管理,门店管理,P2,enableExposeSetting,/oss/shop/tag/expose-setting/enable
国内,运营管理工作台,门店管理,门店管理,P2,disableExposeSetting,/oss/shop/tag/expose-setting/disable
国内,运营管理工作台,门店管理,门店管理,P2,deleteExposeSetting,/oss/shop/tag/expose-setting/delete
国内,运营管理工作台,门店管理,门店管理,P1,detailExposeSetting,/oss/shop/tag/expose-setting/detail
国内,运营管理工作台,门店管理,门店管理,P1,pageExposeSetting,/oss/shop/tag/expose-setting/page
国内,运营管理工作台,门店管理,门店管理,P0,createTag,/oss/shop/tag/rule/create
国内,运营管理工作台,门店管理,门店管理,P2,updateTag,/oss/shop/tag/rule/update
国内,运营管理工作台,门店管理,门店管理,P1,detail,/oss/shop/tag/rule/detail
国内,运营管理工作台,门店管理,门店管理,P1,page,/oss/shop/tag/rule/page
国内,运营管理工作台,门店管理,门店管理,P2,enable,/oss/shop/tag/rule/enable
国内,运营管理工作台,门店管理,门店管理,P2,disable,/oss/shop/tag/rule/disable
国内,运营管理工作台,门店管理,门店管理,P2,shops,/oss/shop/tag/rule/shops
国内,运营管理工作台,门店管理,门店管理,P1,获取所有已启用的标签列表,/oss/shop/tag/rule/label/enabled/list
国内,运营管理工作台,门店管理,门店管理,P1,分页查询门店外卖配置,shop/takeout/list
国内,运营管理工作台,门店管理,门店管理,P0,门店外卖设置,shop/takeout/saveDelivery
国内,运营管理工作台,门店管理,门店管理,P2,查询门店自配送业务配置,shop/takeout/delivery/self/{shopId}
国内,运营管理工作台,门店管理,门店管理,P2,查询门店外卖配置,shop/takeout/{shopId}
国内,运营管理工作台,门店管理,门店管理,P2,外卖设置批量同步,shop/takeout/batchSetShopDelivery
国内,运营管理工作台,门店管理,门店管理,P2,audit,shop/takeout/audit
国内,运营管理工作台,门店管理,门店管理,P0,saveNightDeFees,shop/takeout/saveNightDeFees
国内,运营管理工作台,门店管理,门店管理,P1,getNightDeFees,shop/takeout/getNightDeFees
国内,运营管理工作台,门店管理,门店管理,P0,saveFixDeliveryCost,shop/takeout/saveFixDeliveryCost
国内,运营管理工作台,门店管理,门店管理,P1,getFixDeliveryCost,shop/takeout/getFixDeliveryCost
国内,运营管理工作台,门店管理,门店管理,P1,getOrderTimeoutConf,shop/takeout/getOrderTimeoutConf
国内,运营管理工作台,门店管理,门店管理,P0,saveOrderTimeoutConf,shop/takeout/saveOrderTimeoutConf
国内,运营管理工作台,门店管理,门店管理,P2,openThirdDelivery,shop/takeout/openThirdDelivery/{shopId}
国内,运营管理工作台,门店管理,门店管理,P2,openThirdDeliveryNew,shop/takeout/openThirdDelivery
国内,运营管理工作台,门店管理,门店管理,P2,closeThirdDelivery,shop/takeout/closeThirdDelivery/{shopId}
国内,运营管理工作台,门店管理,门店管理,P2,batchOpenThirdDelivery,shop/takeout/batchOpenThirdDelivery
国内,运营管理工作台,门店管理,门店管理,P2,batchCloseThirdDelivery,shop/takeout/batchCloseThirdDelivery
国内,运营管理工作台,门店管理,门店管理,P0,saveDouYinTakeoutConf,shop/takeout/saveDouYinTakeoutConf
国内,运营管理工作台,门店管理,门店管理,P1,getDouYinTakeoutConf,shop/takeout/getDouYinTakeoutConf
国内,运营管理工作台,门店管理,门店管理,P1,分页列表,shop/takeout/batchSetShopDelivery/list
国内,运营管理工作台,门店管理,门店管理,P2,batchSetTakeoutPreBooking,shop/takeout/batchSetTakeoutPreBooking
国内,运营管理工作台,规格管理,规格管理,P0,保存规格配方（修改添加）,specRecipe/save
国内,运营管理工作台,规格管理,规格管理,P1,分页查询规格配方列表,specRecipe/queryPage
国内,运营管理工作台,规格管理,规格管理,P1,查询规格配方详情,specRecipe/queryDetail/{specRecipeId}
国内,运营管理工作台,规格管理,规格管理,P1,分页查询规格配方历史记录,specRecipe/queryHistoryPage
国内,运营管理工作台,规格管理,规格管理,P1,查询规格配方历史详情,specRecipe/queryHistoryDetail/{specRecipeId}
国内,运营管理工作台,门店管理,门店管理,P0,submitTask,/shopinfo/third/claim/task/submit
国内,运营管理工作台,门店管理,门店管理,P1,listTask,/shopinfo/third/claim/task/list
国内,运营管理工作台,门店管理,门店管理,P1,exportTaskResult,/shopinfo/third/claim/task/result/export
国内,运营管理工作台,门店管理,门店管理,P1,triggerQueryTaskResult,/shopinfo/third/claim/task/trigger-query-result
国内,运营管理工作台,门店管理,门店管理,P0,新增三方门店,thirdShop/save
国内,运营管理工作台,门店管理,门店管理,P2,更新三方门店,thirdShop/update
国内,运营管理工作台,门店管理,门店管理,P1,获取三方门店详情,thirdShop/get
